STATION,NAME,DATE,PRCP
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/16/2023,0.7
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/18/2023,0
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/19/2023,0
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/21/2023,0
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/23/2023,0
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/24/2023,0.87
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/25/2023,0.17
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/26/2023,0
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/29/2023,0
US1TXHRR327,"HOUSTON 9.4 SE, TX US",12/30/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/1/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/2/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/3/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/4/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/5/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/6/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/7/2023,0.58
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/8/2023,0.12
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/9/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/10/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/11/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/12/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/13/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/14/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/15/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/16/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/17/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/18/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/19/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/20/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/21/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/22/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/23/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/24/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/27/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/28/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/29/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/30/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",7/31/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/1/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/2/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/3/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/4/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/5/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/6/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/7/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/8/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/9/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/10/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/11/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/18/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/19/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/20/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/21/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/22/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/23/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/24/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/25/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/26/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/27/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/28/2023,0.11
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",8/29/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/3/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/4/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/5/2023,0.08
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/6/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/7/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/8/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/9/2023,0.15
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/10/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/11/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/12/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/13/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/14/2023,0.05
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/15/2023,0.84
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/16/2023,1.4
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/17/2023,0.94
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/18/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/19/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/20/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/21/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/22/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/23/2023,0.05
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/24/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/25/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/26/2023,0.01
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/27/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/28/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/29/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",9/30/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/1/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/2/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/3/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/4/2023,1.46
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/5/2023,3.4
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/6/2023,0.54
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/7/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/8/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/9/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/10/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/11/2023,0.23
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/12/2023,0.13
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/13/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/14/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/15/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/16/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/17/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/18/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/19/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/20/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/21/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/22/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/30/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",10/31/2023,0.33
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/1/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/2/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/3/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/4/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/5/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/6/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/7/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/8/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/9/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/10/2023,1.97
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/11/2023,0.58
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/12/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/13/2023,0.79
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/14/2023,0.05
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/15/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/16/2023,0.01
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/17/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/18/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/19/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/20/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/21/2023,0.29
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/22/2023,0.01
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/23/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/24/2023,0.05
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/25/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/26/2023,0.01
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/27/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/28/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/29/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",11/30/2023,0.03
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/1/2023,0.78
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/2/2023,0.22
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/3/2023,0.01
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/4/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/5/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/6/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/7/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/8/2023,0.04
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/9/2023,0.03
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/10/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/11/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/12/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/13/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/14/2023,0.01
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/15/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/16/2023,0.83
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/17/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/18/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/19/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/20/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/21/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/22/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/23/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/24/2023,0.35
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/25/2023,
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/26/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/27/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/28/2023,0
US1TXHRR326,"THE WOODLANDS 3.8 W, TX US",12/29/2023,0
US1TXHRR288,"KATY 0.4 SE, TX US",8/31/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/1/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/2/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/3/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/4/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/5/2020,0.28
US1TXHRR288,"KATY 0.4 SE, TX US",9/6/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/7/2020,0.03
US1TXHRR288,"KATY 0.4 SE, TX US",9/8/2020,0.76
US1TXHRR288,"KATY 0.4 SE, TX US",9/9/2020,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",9/10/2020,0.75
US1TXHRR288,"KATY 0.4 SE, TX US",9/11/2020,0.43
US1TXHRR288,"KATY 0.4 SE, TX US",9/12/2020,0.17
US1TXHRR288,"KATY 0.4 SE, TX US",9/13/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/14/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/15/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/16/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/17/2020,0.03
US1TXHRR288,"KATY 0.4 SE, TX US",9/18/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/19/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/20/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/21/2020,0.67
US1TXHRR288,"KATY 0.4 SE, TX US",9/22/2020,5.13
US1TXHRR288,"KATY 0.4 SE, TX US",9/23/2020,1.16
US1TXHRR288,"KATY 0.4 SE, TX US",9/24/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/25/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/26/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/27/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",9/28/2020,0.05
US1TXHRR288,"KATY 0.4 SE, TX US",9/29/2020,0.02
US1TXHRR288,"KATY 0.4 SE, TX US",9/30/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/1/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/2/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/3/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/4/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/5/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/6/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/7/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/8/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/9/2020,0.02
US1TXHRR288,"KATY 0.4 SE, TX US",10/10/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/11/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/12/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/13/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/14/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/15/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/25/2020,
US1TXHRR288,"KATY 0.4 SE, TX US",10/26/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/27/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/28/2020,0.12
US1TXHRR288,"KATY 0.4 SE, TX US",10/29/2020,0.09
US1TXHRR288,"KATY 0.4 SE, TX US",10/30/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",10/31/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/1/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/2/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/3/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/4/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/5/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/6/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/7/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/8/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/9/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/10/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/11/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/12/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/13/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/14/2020,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",11/15/2020,0.2
US1TXHRR288,"KATY 0.4 SE, TX US",11/16/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/21/2020,
US1TXHRR288,"KATY 0.4 SE, TX US",11/22/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/23/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/24/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/25/2020,0.04
US1TXHRR288,"KATY 0.4 SE, TX US",11/26/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",11/27/2020,1.4
US1TXHRR288,"KATY 0.4 SE, TX US",11/28/2020,2
US1TXHRR288,"KATY 0.4 SE, TX US",11/29/2020,0.89
US1TXHRR288,"KATY 0.4 SE, TX US",11/30/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/2/2020,0.94
US1TXHRR288,"KATY 0.4 SE, TX US",12/3/2020,0.22
US1TXHRR288,"KATY 0.4 SE, TX US",12/4/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/5/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/6/2020,0.03
US1TXHRR288,"KATY 0.4 SE, TX US",12/7/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/8/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/9/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/10/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/11/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/12/2020,0.31
US1TXHRR288,"KATY 0.4 SE, TX US",12/13/2020,0.06
US1TXHRR288,"KATY 0.4 SE, TX US",12/14/2020,0.16
US1TXHRR288,"KATY 0.4 SE, TX US",12/15/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/16/2020,0.04
US1TXHRR288,"KATY 0.4 SE, TX US",12/17/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/18/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/19/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/20/2020,0.54
US1TXHRR288,"KATY 0.4 SE, TX US",12/21/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/22/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/23/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/24/2020,0.12
US1TXHRR288,"KATY 0.4 SE, TX US",12/25/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/26/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/27/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/28/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/29/2020,0
US1TXHRR288,"KATY 0.4 SE, TX US",12/31/2020,0.87
US1TXHRR288,"KATY 0.4 SE, TX US",1/1/2021,1.72
US1TXHRR288,"KATY 0.4 SE, TX US",1/2/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/3/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/4/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/6/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/7/2021,1.06
US1TXHRR288,"KATY 0.4 SE, TX US",1/8/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/9/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/10/2021,0.19
US1TXHRR288,"KATY 0.4 SE, TX US",1/11/2021,0.99
US1TXHRR288,"KATY 0.4 SE, TX US",1/12/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/13/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/14/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/15/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/16/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/17/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/18/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/19/2021,0.02
US1TXHRR288,"KATY 0.4 SE, TX US",1/20/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/21/2021,0.07
US1TXHRR288,"KATY 0.4 SE, TX US",1/22/2021,0.18
US1TXHRR288,"KATY 0.4 SE, TX US",1/23/2021,0.07
US1TXHRR288,"KATY 0.4 SE, TX US",1/24/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",1/25/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/26/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",1/27/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/28/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",1/30/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/1/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/2/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/3/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/4/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/5/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/6/2021,0.13
US1TXHRR288,"KATY 0.4 SE, TX US",2/7/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",2/8/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/9/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/10/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/11/2021,0.03
US1TXHRR288,"KATY 0.4 SE, TX US",2/12/2021,0.85
US1TXHRR288,"KATY 0.4 SE, TX US",2/13/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/14/2021,0.04
US1TXHRR288,"KATY 0.4 SE, TX US",2/15/2021,0.11
US1TXHRR288,"KATY 0.4 SE, TX US",2/19/2021,
US1TXHRR288,"KATY 0.4 SE, TX US",2/21/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/22/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/23/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/24/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/25/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",2/26/2021,0.08
US1TXHRR288,"KATY 0.4 SE, TX US",3/1/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",3/2/2021,0.5
US1TXHRR288,"KATY 0.4 SE, TX US",3/3/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/4/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/5/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/6/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/7/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/8/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/9/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/10/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/11/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/12/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/13/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/14/2021,0.02
US1TXHRR288,"KATY 0.4 SE, TX US",3/15/2021,0.22
US1TXHRR288,"KATY 0.4 SE, TX US",3/16/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/17/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/18/2021,0.09
US1TXHRR288,"KATY 0.4 SE, TX US",3/19/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/20/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/21/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/22/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",3/23/2021,0.35
US1TXHRR288,"KATY 0.4 SE, TX US",3/24/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/2/2021,
US1TXHRR288,"KATY 0.4 SE, TX US",4/3/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/4/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",4/5/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/6/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/7/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/8/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",4/9/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/10/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/11/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/12/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/13/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/14/2021,0.02
US1TXHRR288,"KATY 0.4 SE, TX US",4/15/2021,0.12
US1TXHRR288,"KATY 0.4 SE, TX US",4/16/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",4/17/2021,0.11
US1TXHRR288,"KATY 0.4 SE, TX US",4/18/2021,0.01
US1TXHRR288,"KATY 0.4 SE, TX US",4/19/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/20/2021,0.02
US1TXHRR288,"KATY 0.4 SE, TX US",4/21/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/22/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/23/2021,0.02
US1TXHRR288,"KATY 0.4 SE, TX US",4/24/2021,0.12
US1TXHRR288,"KATY 0.4 SE, TX US",4/25/2021,0
US1TXHRR288,"KATY 0.4 SE, TX US",4/26/2021,0
